movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
the-voice-of-water,Drama,The Voice of Water,ja,"A sect is threatened to fall apart, when its leader, a young Korean woman, develops doubts regarding her alleged psychic powers.",0.745,30-08-2014,127
the-voice-thief,Not Available,The Voice Thief,en,"When an opera singer loses her voice, her husband embarks on an odyssey through different underworlds to recover it through supernatural means.",1.301,12/9/13,26
the-voices-2020,Horror Thriller,The Voices,en,"Angry and upset after a sudden breakup with her fiancé, Grace Crawford seeks sanctuary at the remote home of her sister, Catherine. It becomes clear that Catherine is suffering from paranoid schizophrenia, much like their late mother, who had taken her own life. While coming to terms with this heavy realization, Grace also uncovers another terrible little secret that has her struggling to maintain her own sanity and ultimately scurrying to save herself and her family from further harm.",16.368,3/7/20,96
the-volatile-woman,Not Available,The Volatile Woman,ja,"Widowed young, Masuda Etsuko runs a small-town garage/gas-station on her own. Nervous bank robber Sawada (he keeps throwing up when stressed) enters her life pretending to be a customer, and takes the meagre contents of her till at knifepoint. But his getaway is thwarted by the appearance of a cop on the forecourt, so he hides in her backroom and ties her up overnight. This turns out to be the start of a bizarre ""odd couple"" relationship, in which they alternate between attacking and wounding each other and dressing each other’s wounds. As advertised in the title, Etsuko’s emotional volatility (rooted in her possessiveness, which the script links with a passion for butterfly collecting) has a major bearing on the unexpected outcome.",0.6,25-12-2004,80
the-vortex-2012,Not Available,The Vortex,en,"When a convoy of American soldiers disappears in the Mideast, a Special OPS team is deployed on a search and rescue mission. When they arrive they encounter monstrous over-sized scorpions, spiders and snakes that were created when a former government scientist opened a vortex into another dimension. Now, the team must figure out a way to close the wormhole - but can they close it in time?",3.017,1/1/12,96
le-voyage-de-la-famille-bourrichon,Not Available,The Voyage of M. Bourrichon,en,"An indebted French family flees its creditors in this comic picaresque, one of pioneering French director George Méliès last films.",0.6,7/5/13,15
the-voyagers,Not Available,The Voyagers,en,"In the summer of 1977, NASA sent Voyager 1 and Voyager 2 on an epic journey into interstellar space. Together and alone, they will travel until the end of the universe.  Each spacecraft carries a golden record album, a massive compilation of images and sounds embodying the best of Planet Earth. According to Carl Sagan, “[t]he spacecraft will be encountered and the record played only if there are advanced space-faring civilizations in interstellar space. But the launching of this bottle into the cosmic ocean says something very hopeful about life on this planet.”  While working on the golden record, Sagan met and fell madly in love with his future wife Annie Druyan. The record became their love letter to humankind and to each other.  In the summer of 2010, I began my own hopeful voyage into the unknown. This film is a love letter to my fellow traveler. - Penny Lane",0.6,1/2/10,17
the-voyages-of-young-doctor-dolittle,Not Available,The Voyages of Young Doctor Dolittle,en,"John Dolittle loves animals just like his uncle, Doctor Dolittle. When John is warned that animals are in danger, he jumps into his uncle’s submarine to help. When he arrives at Dolittle Island, he learns that it has been taken over by Ramsey the Ram and his army of gorillas. With a little help from some new friends, John comes to the rescue and saves the island.",1.844,1/11/11,79
the-wackness,Not Available,The Wackness,en,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctor's daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",19.533,3/7/08,99
the-wages-of-resistance-narita-stories,Not Available,The Wages of Resistance: Narita Stories,ja,"The Wages of Resistance is a feature-length documentary film that portrays an ""extended span of time"" of the protests against building Narita International Airport which have continued from the 1960's to today through documenting monologues of those whose lives were twisted by the movement.",0.6,1/11/14,140
the-wailer-2,Not Available,The Wailer 2,es,"After Professor McBride learns that the body of his daughter Julie was never found, he takes it upon himself to go on a quest to discover the truth about his daughter's disappearance. With the help of Chava, a young Mexican anthropologist and a cult of old witch ladies, he embarks on a mission to exorcise the body of Julie from the evil soul of La Llorona.",13.966,2/10/07,90
the-wait,Not Available,The Wait,en,An enigmatic phone call from a psychic catapults a family into a state of suspended belief while waiting for their recently deceased mother to be resurrected.,1.212,31-01-2014,96
the-waiting-room,Not Available,The Waiting Room,en,"Two complete strangers, ANNA and STEPHEN, are brought together by chance by an elderly man who waits for his wife on a station platform. Their fateful meeting acts as a catalyst for them to examine and challenge what's going on in their different relationships, and make hard but positive decisions for themselves. If they can change their lives maybe they can meet again.",1.4,18-08-2007,110
the-waiting-room-2012,Not Available,The Waiting Room,en,"The Waiting Room is a character-driven documentary film that uses extraordinary access to go behind the doors of an American public hospital struggling to care for a community of largely uninsured patients. The film - using a blend of cinema verité and characters' voice over - offers a raw, intimate, and even uplifting look at how patients, executive staff and caregivers each cope with disease, bureaucracy and hard choices. It is a film about fighting for survival when the odds are stacked against you.",2.177,26-09-2012,81
the-waiting-room-2015,Not Available,The Waiting Room,en,"Jasmin, once a successful actor in former Yugoslavia, dreams of returning to Sarajevo to continue his career, but fears losing his son Daniel if he follows through with his plan.",1.366,15-09-2015,92
the-walk-2007,Not Available,The Walk,en,"On 27 March 2007 a Pan Africanist named Toyin Agbetu challenged the British Government, Monarchy and Church as they gathered to hold a religious celebration for the Bicentenary of the Abolition of the Slave Trade Act in Westminster Abbey, England. Toyin, who condemned the service as an insult and disgrace, halted the proceedings with words that gave a voice to the collective view of millions around the world. As Maafa truths were revealed he was demonised and misrepresented in the British media as a ‘lone madman’.  Watch the restored uncensored footage of what happened that day and afterwards when the African community in Britain stood beside him - from his arrest and incarceration to the eventual dropping of all criminal charges.  Directed by Toyin Agbetu  Produced by emma pierre",0.6,4/11/07,121
the-walking-deceased,Not Available,The Walking Deceased,en,"A group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity.",13.918,20-03-2015,90
the-wall-2017,Thriller War Drama,The Wall,en,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,27.802,12/5/17,90
the-wall-man,Not Available,The Wall Man,ja,The wall man is a strange wall-dwelling creature that is neither human nor ghost.,0.737,15-09-2007,98
the-waltz-of-the-useless,Not Available,The Waltz of the Useless,es,The narration of two parallel stories tells the history of the student movement in Chile. A teenager immersed in the political climate of his school and a former prisoner of the Pinochet dictatorship will find in the social mobilization the meaning of their own story.,0.685,10/10/13,80
the-wanderers-2020,Not Available,The Wanderers,en,"Through the prism of three distinct characters, the 24-year-old director conveys an intimate and sensitive portrait of his own generation, wanderers looking for their place in the new and uncertain world. Dancer Tanya moves to Mississippi where she finds love with a paraplegic wheelchair basketball trainer who is more than 20 years her senior. App developer Tomass abandons the life he had before and becomes a world-travelling digital nomad. Avant-garde publisher Valters collects toilet seats in a poetically performative attempt to overcome past trauma.",4.342,5/3/20,90
the-wanderers-the-quest-of-the-demon-hunter,Not Available,The Wanderers: The Quest of The Demon Hunter,en,A hardened vampire hunter and a journalist travel to a village in Transylvania to investigate a mysterious event that happened in Zalesky Castle. The duo are guided by a young Romanian girl and joined by a Korean television reality show team as they attempt to untangle the community’s secrets.,1.7,5/6/17,106
the-wandering-chef,Not Available,The Wandering Chef,ko,Korean celebrity chef Jiho Im mourns the death of a beloved maternal figure in the only way he knows how: cooking 108 delectable dishes over 24 hours.,0.894,7/10/20,90
the-wannabe,Not Available,The Wannabe,en,"Based on true events, The Wannabe, a story about Thomas, a man obsessed with Mafia culture during the 1990s in New York City.  When Thomas’s failed attempts to fix the trial of infamous mobster John Gotti gets him rejected by the people he idolizes most, he sets off on a drug infused crime spree with his girlfriend and longtime mob groupie, Rose, by brazenly robbing the local Mafia hangouts.",3.949,4/12/15,90
the-wanted-18,Animation Documentary,The Wanted 18,en,"Through stop-motion animation, drawings and interviews, directors Amer Shomali and Paul Cowan recreate an astonishing true story from the First Palestinian Intifada: the Israeli army’s pursuit of eighteen cows, whose independent milk production on a Palestinian collective farm was declared ""a threat to the national security of the state of Israel.""",1.815,6/9/14,75
the-wanting-mare,Not Available,The Wanting Mare,en,"In Whithren, a line of women pass a recurring dream through multiple generations.",1.539,5/2/21,89
the-war-2012,Not Available,The War,en,A new video work by American avant-garde filmmaker James Benning explores the videos of Russian activist/activist-art group Voina (“war”).,1.4,30-11-2012,56
the-war-against-women,Not Available,The War Against Women,es,"Sexual violence against women is a very effective weapon in modern warfare: instills fear and spreads the seed of the victorious side, an outrageous method that is useful to exterminate the defeated side by other means. This use of women, both their bodies and their minds, as a battleground, was crucial for international criminal tribunals to begin to judge rape as a crime against humanity.",1.903,22-11-2013,62
the-war-boys,Not Available,The War Boys,en,"David, George, and Greg, best friends since high school, are “The War Boys”. They used to perch on the US-Mexican border, waiting to spot illegal immigrants who were trying to run into the United States. Sometimes, without a thought for the immigrants, the boys chased them across the wasteland and back across the border – just for fun. It was just one of those games boys played to make themselves feel big. But high school’s over now. David is unexpectedly home from his freshman year of college and the War Boys have been reunited.",5.333,30-05-2009,93
the-war-on-drugs-live-on-kexp-2017,Not Available,The War on Drugs: Live on KEXP 2017,en,Setlist: 01. Pain 02. Holding On 03. Strangest Thing 04. You Don't Have To Go,0.6,1/8/17,31
the-war-on-health-the-fdas-cult-of-tyranny,Not Available,The War on Health: The FDAs Cult of Tyranny,en,"Film producer and health activist Gary Null exposes the FDA as an organization that is merely a tool of big business and an agency that is actively attempting to destroy public.  With plans to prevent the American population from having unregulated access to vitamins, minerals and healthy foods, the FDA is clearly an accomplice in the war on health and health freedom.  From vaccines to food safety, this film exposes the seedy relation ship between government, business and your precious health",0.6,21-06-2012,98
the-war-show,Not Available,The War Show,en,A Syrian radio DJ documents the experiences of herself and her friends as their dreams of overthrowing their elected government give way to the grim realities of sectarian death squads and extremism.,0.6,8/9/16,100
the-war-tapes,Not Available,The War Tapes,en,"Straight from the front lines in Iraq, THE WAR TAPES is the first war movie filmed by soldiers themselves. These soldiers bypassed Pentagon supervised media to share their experience like never before. Funnier, spicier, and more gut wrenching than news reports, this is Operation Iraqi Freedom as filmed by Sergeant Steve Pink, Sergeant Zack Bazzi and Specialist Mike Moriarty. Steve is a wisecracking carpenter who aspires to be a writer. Zack is a Lebanese-American university student who loves to travel and is fluent in Arabic. Mike is a father who seeks honor and redemption. Each leaves a woman behind - a girlfriend, a mother and a wife. Through their candid footage, these men open their hearts and take us on an unforgettable journey, capturing camaraderie and humor along with the brutal and terrifying experiences they face. These soldiers got the story that 2,700 embedded reporters never could.",3.011,22-10-2006,97
the-war-with-grandpa,Not Available,The War with Grandpa,en,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",24.945,27-08-2020,98
the-warning,Not Available,The Warning,en,"We were warned in an ancient Mayan prophecy that the 21st December 2012 would be the beginning of the end, but not how and where this new era would unveil itself. Until now.",3.553,21-12-2012,79
the-warning-2018,Thriller Drama Fantasy,The Warning,es,Ten-year-old Nico receives a threatening letter and now his life is in danger. No one seems to believe him except one person that he doesn't know.,5.915,10/3/18,93
the-warp,Not Available,The Warp,en,An ambitious ghost hunter is hired by the building owner of a factory plagued with sightings. The researcher contracts a crew of inexperienced workers to research the building. The crew becomes possessed by the negative energy in the building that preys on the emotional and psychological weaknesses of each individual.,0.6,1/1/14,70
the-warped-forest,Not Available,The Warped Forest,ja,"Settle into your chair and be transported to a place both familiar and alien; where a giant shop-girl can barely fit in her store, there's a weird green pod in every bedroom, and terrifying wood nymphs provide a heartbroken woman with the anatomically correct fruit everyone seems to covet. In the end we are left, like Alice, with the Red King's conundrum: are we dreaming them or are they dreaming us?",1.554,15-10-2011,82
the-warrant,Western,The Warrant,en,"After fighting in the Civil War, two Union Army buddies find themselves on opposite sides of the law with the post-war peace at risk.",4.3,6/2/20,90
the-warriors-way,Not Available,The Warrior's Way,en,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,60.957,1/12/10,100
the-warriors-the-way-home,Documentary,The Warriors: The Way Home,en,An examination of the choreographed fight scenes and bizarre costuming.,1.4,3/6/07,18
the-wars-2006,Not Available,The Wars,en,"In The Wars photographer Oscar van Alphen combines an adapted version of Georges Bataille's text 'Madame Edwarda' with images drawn from his archive. 'Madame Edwarda' is a story with no beginning nor an end. A male first-person narrator and a prostitute encounter in Paris by night. It's a story about lust, power, anxiety, desire, and humiliation. Van Alphen uses Bataille's text as a metaphor for the perversity of social structures, for the uncontrollability of political and economic power, and the effects of these on human dignity. He juxtaposes pictures from the decaying and almost deserted industrial regions in Northern France and of the 1968 student rebellion in Paris, with the pornographic text from the first years of World War II.",0.6,27-09-2006,30
the-wash-2009,Documentary History,The Wash,en,"""The Wash is a portrait of the river wash that runs behind the older part of Newhall, California, where Lee and I used to live. We shot the wash on Super8 film and then finished it on video. It is a collaboration between us, describing the ways the wash is used, and the people who use it, ourselves included. It charts the way this land has changed since they began developing Newhall and the surrounding community of Valencia for housing, a development that is expected to bring over 250,000 more people into the area by the year 2015.""",0.6,9/2/09,19
the-wasteland,Not Available,The Wasteland,en,The latest shockumentary from renowned death photographer Tsurisaki Kiyotaka.,0.6,1/1/12,73
the-wasting,Not Available,The Wasting,en,"A teenager in an English town struggles to come of age, braving sexual awakening and fighting her controlling parents by refusing to eat...until a nightmarish ghost appears that may be real, or may be a deadly creation of her starving body.",1.4,2/3/18,98
the-watcher-2016,Not Available,The Watcher,en,"Unaware of its terrible history, a young couple purchases their dream home. But it soon becomes clear that they may not be alone in the house... and that someone -- or something -- is determined to drive them out.",4.791,1/10/16,89
the-watcher-in-the-woods-2017,Horror TV Movie,The Watcher in the Woods,en,"Mrs. Aylwood is a distraught mother since her daughter, Karen, vanished in the English countryside over 20 years ago. When the Carstairs family move into the Aylwood manor for the summer, strange occurrences begin to unnerve the family and Jan begins to suspect that they are linked to Karen's disappearance. As Jan unravels the dark past hidden by the townspeople, she delves further into the mystery and deeper into danger, but now it might be too late to escape the Watcher in the Woods.",4.232,21-10-2017,87
the-watchmakers-apprentice,Not Available,The Watchmaker's Apprentice,en,"The story of how Dr. George Daniels rose from Dickensian poverty to become the finest watchmaker of the modern era – and how Roger Smith embarked on an obsessive, seven-year quest to become his apprentice and equal.",2.186,1/6/15,67
the-watchman-2016,Not Available,The Watchman,en,CCTV operator Carl becomes frustrated when the police refuse to tackle a gang of drug dealers. He takes the law into his own hands with devastating repercussions.,0.94,24-08-2016,60
the-water-diviner,War Drama,The Water Diviner,en,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",13.98,25-12-2014,112
the-water-man,Not Available,The Water Man,en,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",20.999,13-09-2020,92
the-waterhole,Not Available,The Waterhole,en,"At the end of their college years, Miller finds that he and his college buddies are growing apart as they choose different paths into the future. They are regulars at Murphy's, a popular watering hole of choice where Miller and Jim meet with their buddies and are free to vent, decompress, and talk about life.",0.6,1/4/09,84
the-watermen,Not Available,The Watermen,en,A clan of watermen capture a crew of sport fishermen who must then fight for their lives.,3.378,25-12-2011,96
the-watsons-go-to-birmingham,Not Available,The Watsons Go to Birmingham,en,"In the Summer of 1963, Flint, Michigan is home to the Watsons, a close knit family. When 15 year-old Byron’s antics go over the top, his parents realize enough is enough and they decide the family needs a dose of Grandma Sands' no nonsense approach in Birmingham, Alabama.  So the Watsons load up their 1948 Plymouth Brown Bomber and head South. When they finally make it to Birmingham, they meet Grandma Sands and her friend, Mr. Robert and discover that life is very different there than in Flint. During that historic summer, the Watsons find themselves caught up in something far bigger than Byron’s antics; something that will change their lives and country forever.",4.111,20-09-2013,84
the-waves,Not Available,The Waves,es,"After the death of his wife, Miguel decides to take a trip, postponed for many years, Argeles-sur-Mer, a small town in southern France, where thousands of refugees are concentrated for some time.",1.583,28-06-2011,95
the-way-back-2020,Not Available,The Way Back,en,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",15.636,5/3/20,107
the-way-i-love-you,Not Available,The Way I Love You,es,"Dani is a petty criminal who falls in love with the female police officer who arrests him after a robbery. It is love at first sight, a moment of unexpected brilliance. And above all something new, as Dani had never been in love before.",0.6,26-05-2016,23
the-way-out-is-the-way-two,Not Available,The Way Out Is The Way Two,en,A collection of 14 short films that all revolve around Sun Ra and his time in Chicago,0.6,1/1/12,73
the-way-we-werent,Not Available,The Way We Weren't,en,"Since meeting online, Charlotte and Brandon have fudged, re-imagined, and outright lied about their pasts in an attempt to be each other's perfect match. Now that they've said their ""I do's"" they are about to get a funny, hellish, and eye-opening look at just who they've vowed to spend the rest of their lives with. Will familiarity breed contempt... or bliss?",3.394,12/2/19,93
the-way-you-look-tonight,Not Available,The Way You Look Tonight,en,"Peter is approaching 30 and still trying to navigate modern online dating culture. After a whimsical, romantic evening with a mysterious young woman ends with him waking up alone, Peter tries to put the night behind him by turning to a mythically effective dating site guaranteed to find his perfect match. But with each date from the site, Peter notices strange similarities between each woman and that first amazing date. As he learns the truth about their connection, he'll discover a whole new world of people and experiences that will make him question the nature of identity, attraction, and love.",0.755,8/3/19,85
the-we-and-the-i,Not Available,The We and the I,en,The We and the I is the heartfelt and comical story of the final bus ride home for a group of young high school students and graduates.,5.161,12/9/12,103
the-weak-ones,Not Available,The Weak Ones,es,Victor has a scuffle with a thirteen-year-old boy who is part of a gang.  Hours later he finds his beloved dogs murdered. He gets his gun and begins a journey on board his pick-up truck on a path that will take him across the hostile land of Sinaloa. In his search for clues he will meet disturbing and eccentric characters who may or may not tell the truth about the whereabouts of the young criminal.,0.788,6/3/17,65
the-weasels-tale,Not Available,The Weasel's Tale,es,A group of old actors and filmmakers tries to resist the efforts of a young couple to kick them out of their mansion.,5.879,16-05-2019,129
the-weather-man,Not Available,The Weather Man,en,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",9.451,20-10-2005,101
the-wedding-2018-1,Not Available,The Wedding,en,"A young Muslim man, Rami, who is engaged to a young woman named Sara.  We soon discover that Sam is also involved on the side with a young male artist named Lee.",0.636,6/11/18,77
the-wedding-do-over,Not Available,The Wedding Do Over,en,"Wedding planner Abby (Nicole Gale Anderson) specializes in fixing weddings that went wrong, but when she is forced to work with her ex-fiancé (Parker Young), she soon begins to question whether their relationship was the disaster she remembers.",3.218,3/2/18,90
the-wedding-party-2010,Not Available,The Wedding Party,en,"When Steve's secret marriage of convenience is discovered by his family, he finds himself at the centre of the world's most farcical wedding, the only problem is, he is in love with somebody else.",1.832,1/1/10,97
the-wedding-year,Not Available,The Wedding Year,en,A commitment-phobic 27-year old’s relationship is put to the test when she and her boyfriend attend 7 weddings in the same year.,6.034,20-09-2019,90
the-week-of,Not Available,The Week Of,en,The parents of a soon-to-be married couple make the final preparations for the wedding ceremony.,9.657,27-04-2018,116
the-weekend-2012,Not Available,The Weekend,en,"Based on a novel by Bernard Schlink (The Reader), The Weekend follows Jens as he leaves prison 18 years after being arrested as an RAF terrorist in Germany. Back with his family, friends, and ex-comrades, including his former lover Inga, Jens’ unexpected arrival disrupts their lives, forcing them to re-examine the violent idealism of their youth, especially as he insists on learning who had betrayed him to the police years before in this intense, gripping drama",0.869,26-08-2012,97
the-weight-2016,Not Available,The Weight,en,A passenger begins to develop a better understanding of his driver.,0.6,25-03-2016,24
the-weight-of-chains-2,Not Available,The Weight of Chains 2,en,"'The Weight of Chains 2' is a documentary film largely dealing with the effects of the Washington Consensus economic doctrine on the newly established former Yugoslav republics, but also with neoliberalism as an economic concept. Through interviews with Noam Chomsky, Oliver Stone and many others, the author, Serbian-Canadian Boris Malagurski, attempts to analyze why so many people in the Balkans are disappointed with the systems imposed after the fall of socialism and how capitalism could be improved. Looking at the examples of Ecuador and Iceland, the film tries to uncover alternatives to the prevailing orthodoxies of Western economic dictates and help developing nations find their own way to shape their economies and their countries.",2.41,25-11-2014,124
the-weird-world-of-louis-theroux,Not Available,The Weird World Of Louis Theroux,en,Louis Theroux narrates a compilation of clips from his documentaries.,0.632,28-01-2007,68
the-welder,Not Available,The Welder,en,The story of a teenager and his new group of friends being hunted in the night by a mask wearing killer.,0.6,1/9/15,38
the-well-2005,Not Available,The Well,en,Tracing Orson Welles time in Spain.,0.6,11/3/05,105
the-well-2013,Not Available,The Well,es,"After her parents’ separation, eight-year-old Caro moves in with her mother and her stepfather, Felipe. Even though her mother makes it clear that she will never see her father again, Caro wants nothing more than for him to return. Feeling abandoned, she seeks refuge near the well in the backyard of their house, a secret place. As she grows up, distant from her mother, Caro discovers a secret about her father that will change her forever.",0.6,19-10-2013,75
the-wendell-baker-story,Not Available,The Wendell Baker Story,en,Luke Wilson plays a good-hearted ex-con who gets a job in a retirement hotel. Three elderly residents help him win back his girlfriend as he lends them a hand in fighting hotel corruption.,5.758,3/8/05,99
the-wes-anderson-collection-the-grand-budapest-hotel,Not Available,The Wes Anderson Collection: The Grand Budapest Hotel,en,Visual essay on Wes Anderson's 2014 film THE GRAND BUDAPEST HOTEL,0.6,16-02-2015,16
the-west-wittering-affair,Not Available,The West Wittering Affair,en,"Relationships rule our lives, whether we're in one and trying to get out, out of one and trying to get in, or in one and just trying to hang on. Commitment may be the hardest thing to pledge, but a one-night-stand can no longer be just harmless fun. Are love and fidelity out of fashion? See what happens when a group of friends have a weekend away in the country. The West Wittering affair is the moment of truth for 4 uptight 30 something London professionals, which propels their chaotic love lives on an emotional roller-coaster in this romantic sex-comedy of errors.",0.6,15-12-2006,92
the-whalebone-box,Not Available,The Whalebone Box,en,"From London to the far reaches of Scotland, the journey in the form of a quest for a whalebone box, related to its place of origin.",0.6,11/7/19,84
the-whip,Not Available,The Whip,en,"The story of the training of a racehorse, the Whip, of the amnesiac nobleman who loves the horse, and of the villains who attempt to keep it from racing.",0.6,25-03-2017,80
the-whisperer-in-darkness,Not Available,The Whisperer in Darkness,en,"Written in 1931, H.P. Lovecraft's iconic genre-bending tale of suspense and alien terrors is brought to life in the style of the classic horror films of the 1930s like Frankenstein, Dracula and King Kong. Using its Mythoscope™ process — a mix of vintage and modern techniques — the H.P. Lovecraft Historical Society expands on Lovecraft's original tale while still bringing you unparalleled authenticity. Horror and science fiction collide in the adventure of Albert Wilmarth, a folklore professor at Miskatonic University, as he investigates legends of strange creatures rumored to dwell in the most remote mountains of Vermont. Wilmarth’s investigation leads him to a discovery of horrors quite beyond anything he ever imagined, and ends in a desperate attempt to escape the remote New England hills with his life and sanity intact.",4.287,12/3/11,104
the-whispering-of-the-gods,Not Available,The Whispering of the Gods,ja,"Rou returns to the rural monestry where he studied as a boy and was molested by priests. Rou has recently had a history of violence, and he brings this anger to the seminary, triggering a series of atrocities within the seemingly peaceful retreat. As he listens to the whispering of the Gods through his germanium radio, Rou defies God in every which way and puts religion to the test. Much of Whispering consists of sequences of sexual perversion that allow mori to comment on the cycle of abuse and how the distortion of sexuality and spirituality can create hell on earth",1.942,17-12-2005,107
the-whistleblower,Not Available,The Whistleblower,en,"Nebraska cop Kathryn Bolkovac discovers a deadly sex trafficking ring while serving as a U.N. peacekeeper in post-war Bosnia. Risking her own life to save the lives of others, she uncovers an international conspiracy that is determined to stop her, no matter the cost.",13.527,13-09-2010,112
the-whistler-origins,Not Available,The Whistler: Origins,es,"In the mid-nineteenth century, in a small Venezuelan village, Father Giovanni and a clerk write the story of a supernatural case that they have witnessed, is the story of a mysterious specter, which the people of the town have baptized as ""El Silbón"". In the current age, we know a family made up of Gabriel and Mayra, Ana's parents. Gabriel suspects that his daughter is possessed by the devil since she is trying to kill him. Gabriel asks the priest of his parish for advice, which is the same one Father Giovanni wrote about the Silbón over a hundred years ago.",6.117,21-09-2018,90
the-white-album,Not Available,The White Album,en,"If Love Is The Message trained Jafa’s scrutiny on black experience, The White Album shifts his lens to white experience, acknowledging that neither can be understood in isolation from the another. Again, he combines imagery from a wide array of sources, from music videos to confessionals posted to YouTube, to produce a trenchant examination of race relations in the United States.",0.6,12/12/18,40
the-white-countess,Not Available,The White Countess,en,"Iin 1930s Shanghai, 'The White Countess' is both Sofia—a fallen member of the Russian aristocracy—and a nightclub created by a blind American diplomat, who asks Sofia to be the centerpiece of the world he wants to create.",4.378,30-10-2005,135
the-white-monkey-warrior,Not Available,The White Monkey Warrior,en,"In the ancient time before Land of Siam was born, there was the time when armies of invaders came to colonize the land and were mercilessly massacring population. One priest secretly gathered drawings of many animals from all over the world. He bonded the drawings in to a book with great supernatural powers. Then he gave the book to two headman of one Thai tribe to use these drawings to tattoo on his people and fight the invaders. When the land is rid of vandals and peace returns, the sacred book must be divided into many segments and passed on to the most trusted disciples to guard and preserve it. All segments of the sacred book must never fall in to hands of those who seek absolute power.",1.326,12/8/08,98
the-white-orchid-2018,Not Available,The White Orchid,en,"Shy and reserved, Claire Decker, 30ish, is a part-time investigator for Social Services. Typically, she solves cases where senior citizens have died alone, leaving no indication of who must handle their estate. This time however, Claire is reluctantly drawn into a puzzling murder case. The local police have been unable to solve the horrific crime, or even decipher the victim's true identity. A beautiful and enigmatic young blond, known only as ""The White Orchid,"" has been brutally murdered. As Claire is drawn deeper and more intimately into the dead woman's life, she finds herself taking dangerous chances and pushing personal and professional boundaries. As she gets closer to the truth, Claire must effectively become the charismatic ""White Orchid"" in order to solve the mysterious crime.",5.273,1/2/18,82
the-white-rose-1923,Not Available,The White Rose,en,"A wealthy young Southern aristocrat, Joseph, graduates from a seminary and, before he takes charge of his assigned parish, decides to go out and see what ""the real world"" is all about. He winds up in New Orleans and finds himself attracted to a poor, unsophisticated orphan girl, Bessie. One thing leads to another, and before long Bessie finds that she is pregnant with Joseph's child.",1.395,21-05-2023,100
the-white-stripes-under-blackpool-lights,Music,The White Stripes - Under Blackpool Lights,en,"Concert footage of The White Stripes recorded in January of 2004, featuring tracks from the band's four studio albums as well as live favorites like the Dolly Parton cover ""Jolene"".Track list : 1. When I Hear My Name, 2. Black Math, 3. Dead Leaves And The Dirty Ground, 4. I Think I Smell A Rat, 5. Take A Whiff On Me, 6. Astro, 7. Outlaw Blues, 8. Jack The Ripper, 9. Jolene, 10. Hotel Yorba, 11. Death Letter, 12. Do, 13. The Hardest Button To Button, 14. Truth Doesn't Make A Noise, 15. The Big Three Killed My Baby, 16. Wasting My Time, 17. You're Pretty Good Looking (For A Girl), 18. Hello Operator, 19. Apple Blossom, 20. Ball And Biscuit, 21. Let's Shake Hands, 22. I Fought Piranhas, 23. Let's Build A Home, 24. Goin' Back To Memphis, 25. Seven Nation Army, 26. De Ballet Of De Boll Weevil",1.456,24-07-2004,81
the-white-stripes-glastonbury-2005,Not Available,The White Stripes Glastonbury 2005,en,Dead Leaves and the Dirty Ground  Blue Orchid  I Think I Smell a Rat  Passive Manipulation  Let's Shake Hands  The Nurse  Hotel Yorba  Jolene  (Dolly Parton cover)  Ball and Biscuit  My Doorbell  Cannon  Broken Bricks  Cool Drink of Water Blues  (Tommy Johnson cover)  Passive Manipulation  The Same Boy You've Always Known  The Hardest Button to Button  We're Going to Be Friends  Little Ghost  Death Letter  (Son House cover)  I Just Don't Know What to Do With Myself  (Burt Bacharach cover)  Encore:  Screwdriver  Passive Manipulation  Seven Nation Army,0.6,23-05-2005,71
