movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
the-domino-effect,"Not Available
",The Domino Effect,en,If global economy came to a sudden stop what would be the effect on families worldwide? People in different countries or continents might not seem to be interrelated but there is more than meets the eye and we might be more connected than we sometimes like to think.,1.124,18-10-2012,98
the-donut-king,"Not Available
",The Donut King,en,"The Donut King, Ted's story is one of fate, love, survival, hard knocks, and redemption. It's the rags to riches story of a refugee escaping Cambodia, arriving in America in 1975 and building an unlikely multi-million dollar empire baking America’s favorite pastry, the donut. Ted sponsored hundreds of visas for incoming refugees and helped them get on their feet teaching them the ways of the donut business. By 1979 he was living the American Dream. But, in life, great rise can come with great falls.",3.616,24-08-2020,94
the-doom-doc,"Not Available
",The Doom Doc,en,"Made on a crowd-funded, shoestring budget, The Doom Doc offers a visceral, immersive look into a hazy black hole that lies at one extreme of the musical spectrum.",0.6,05-11-2017,90
the-dooms-chapel-horror,"Not Available
",The Dooms Chapel Horror,en,"Kyle Cole returns home to the town of Kaler Mills. He hasn't been back in 10 years since the people of the town turned on him believing that he was responsible for his brothers death. His brother, Ryan Cole, was the beloved ""fair haired boy"" of Kaler Mills. Loved by all, hated by none. After his death in a tragic farm accident a video was released that made it seem that Kyle could have prevented his brothers death. Now, armed with a documentary crew, Kyle has returned to face his demons. But he forgot about one of them... This is an 80's style creature feature with a modern twist. Made with practical effects and classic stop motion monster techniques, The Dooms Chapel Horror will keep you on the edge of your seat to the very end.",3.025,14-07-2016,94
the-door-2014,"Not Available
",The Door,en,"Unemployed and broke, Owen (Sam Kantor) is having a terrible week. It's not until he saves a wealthy Japanese businessman from a couple of thugs that Owen's luck begins to change. He's promised an easy job with very good pay. $500 a night. 5 nights a week. All Owen has to do is wear a uniform, sit in a chair and make sure that an ominous door is never opened. Following an unexpected late night visit, Owen soon finds himself stepping into the darkness, unsure if he will survive the night or escape the fate that waits for him behind The Door.",2.477,14-10-2014,81
the-door-in-the-woods,"Not Available
",The Door in the Woods,en,"When four children open a mysterious door in the forest, their isolated village is terrorized by what lives inside.",0.797,26-10-2018,15
the-doorman-2020,"Not Available
",The Doorman,en,"A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",56.119,01-10-2020,97
the-doors-between-us,"Not Available
",The Doors Between Us,en,"Eight complete strangers are tested like never before when they wake up locked inside a mysterious house. With no memory of how or why they are there paranoia takes over, forcing them to make their own decisions on who to trust and how best to escape. A surreal midnight comedy hidden inside the strangest book Stephen King never wrote.",0.6,11-12-2019,110
the-dorm,"Not Available
",The Dorm,en,"Vivian begins college as a shy, self-consciousness freshman, but she begins a complete transformation after becoming a dorm mate of the popular Sarah.",3.697,26-10-2014,90
the-dose,Drama Thriller,The Dose,es,Marcos is an experienced nurse. He works in the night shift of a provincial private clinic. He is applied and professional but has a secret: in some extreme cases he applies euthanasia. He'll soon meet someone that knows what he's doing.,1.017,26-01-2020,93
the-dotted-line,"Not Available
",The Dotted Line,en,The Dotted Line is an in-depth look at what it takes to be a big-time agent in the fiercely competitive world of major league sports. Agents Peter Greenberg and Eugene Lee are profiled along with their clients New York Mets' pitcher Johan Santana (Greenberg's) and NFL hopefuls Jacquian Williams and Robert Hughes (Lee's).,1.347,11-10-2011,40
the-dove-and-the-wolf,"Not Available
",The Dove and the Wolf,es,"Displaced by the violence that swept their town, Paloma and Lobo survive trying to love each other. Through thirst, fear and nostalgia, Paloma wishes to go back home but Lobo lives tied to a memory that stops him from returning.",1.623,12-08-2019,106
the-dr-jekyll-mr-hyde-rock-n-roll-musical,"Not Available
",The Dr. Jekyll & Mr. Hyde Rock 'n Roll Musical,en,"Errr, it's a rock and roll musical version of Jekyll and Hyde",0.6,18-09-2003,91
the-dragon-dentist-satsurikumushi,"Not Available
",The Dragon Dentist: Satsurikumushi,ja,"The story takes place in Dragon Country. Nonoko is a newly appointed dentist and her mission is to protect the dragon, the guardian of the country, from tooth-cavity bacteria.  One day, amid increasingly fierce battles with the neighboring country, Nonoko finds on the dragon's tooth an unconscious boy soldier from the enemy country. His name is Bell, and he has been resurrected from inside the tooth by the dragon—a supernatural phenomenon that legend says occurs before a major disaster. As Nonoko and Bell go through a series of fierce battles, they eventually learn to accept their fate.",0.75,25-02-2017,46
the-dragon-dentist-tengumushi,"Not Available
",The Dragon Dentist: Tengumushi,ja,"The story takes place in Dragon Country. Nonoko is a newly appointed dentist and her mission is to protect the dragon, the guardian of the country, from tooth-cavity bacteria.  One day, amid increasingly fierce battles with the neighboring country, Nonoko finds on the dragon's tooth an unconscious boy soldier from the enemy country. His name is Bell, and he has been resurrected from inside the tooth by the dragon—a supernatural phenomenon that legend says occurs before a major disaster. As Nonoko and Bell go through a series of fierce battles, they eventually learn to accept their fate.",0.779,18-02-2017,46
the-dramatics-a-comedy,"Not Available
",The Dramatics: A Comedy,en,"When an out of work actress unexpectedly lands a starring role in the sexually explicit mini-series adaptation of a best selling erotic novel, her aimless, stoner boyfriend does his best to be supportive. But when her volatile, Oscar winning co-lead takes ""rehearsals"" too far, her dream job becomes her boyfriend’s worst nightmare and the couple is forced to decide whether or not their relationship is worth fighting for.",2.784,10-02-2015,89
the-drawer-boy,"Not Available
",The Drawer Boy,en,"Ontario - 1972. Miles, a young theatre actor from Toronto, arrives in Huron County at the home of Angus and Morgan, two aging bachelor farmers. Miles stays with the two farmers in order to gather stories about rural life and make a play abut it. All three of their lives are irrevocably altered when art attempts to imitate life and the line between truth and fiction is crossed.",0.881,25-10-2017,98
the-drawings-of-yves-saint-laurent,"Not Available
",The Drawings of Yves Saint Laurent,en,The sketches and drawings of iconic designer Yves Saint Laurent come to life in this documentary. Past colleagues and friends discuss his life and work while poring over some of the thousands of sketches the designer created in his lifetime.,0.6,01-10-2017,53
the-dreadful-hallowgreen-special,"Not Available
",The Dreadful Hallowgreen Special,en,"Renowned Nashville horror host, Dr. Gangrene, and New England's Penny Dreadful must join forces to save Halloween.  Science and sorcery combine in this All Hallows Eve spooky special.",1.381,31-10-2010,31
the-dream-cheater,"Not Available
",The Dream Cheater,en,"An adaptation of Balzac's novel set in the roaring twenties, it tells the story of a young man who finds a magic piece of shagreen that fulfills his every desire. For each wish granted, however, the skin shrinks and consumes a portion of his physical energy. La Peau de chagrin belongs to the Études philosophiques group of Balzac's sequence of novels, La Comédie humaine.",0.6,04-04-2020,60
the-dream-of-love,"Not Available
",The Dream of Love,en,"An autobiographical journey for filmmaker Lawrence Johnston, who grew up as one of six siblings to his Aboriginal father Colin and non-Indigenous mother, Gloria. Their marriage was a tempestuous one that included physical and emotional abuse. Johnston's unflinching film is a personal and emotional journey that looks at love, marriage, family, and commitment, as he explores the effect his parents' marriage has had on his romantic ideals. His debut feature film Life won the FIPRESCI International Critics Prize at the 1996 Toronto Film Festival and was nominated for four Australian Film Institute Awards and four Australian Film Critics Circle Awards including Best Actor and Best Screenplay.",0.6,01-01-2005,26
the-dream-of-lu,Drama Family,The Dream of Lu,es,"Lucia must find new meaning in her life in order to move forward after a suicide attempt.Dealing with her grief over the death of her son,she establishes new ties and notices small miracles.An encounter and unexpected journey open up the space for her to understand that she can continue to live and to discover that eternity resides in a single instant.",0.998,09-11-2012,106
the-dream-report,"Not Available
",The Dream Report,en,"A deadpan sci-fi, interweaving moments of familiar routine with esoteric messages from deep space.",0.6,14-07-2019,
the-dream-team-2012,"Not Available
",The Dream Team,en,"The world had rarely seen a frenzy as the one the Dream Team created when it arrived in Barcelona, Spain, in July 1992. The Dream Team featured 11 future Naismith Memorial Basketball Hall of Fame players and three future Hall of Famers on the coaching staff, including head coach Chuck Daly.",4.611,13-06-2012,70
the-dreamer-2016-1,Documentary,The Dreamer,en,"This year our mid-summer’s night was adorned with a glorious full moon. The weeks and days preceding the solstice were magically alive with crisp, cool breezes, bright, warm sunlight, and a general sense of heartbreaking clarity. The Dreamer is born out of this most poignant San Francisco spring.",0.6,03-10-2016,19
the-dreamers,"Not Available
",The Dreamers,en,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister.,18.787,01-09-2003,112
the-drew-no-excuse-just-produce,"Not Available
","The Drew: No Excuse, Just Produce",en,"The incredible story of the unlikely rise of The Drew League from humble beginnings in the crime and gang infested streets of South Central Los Angeles to the nation's foremost pro-am basketball league. Crossing racial, cultural and socioeconomic barriers, The Drew celebrates the value of basketball, persistence, loyalty and above all, community.",1.215,29-04-2016,77
the-drift-2014,"Not Available
",The Drift,en,"After the catastrophic Dark Wave damaged every faster-than-light crystal, leaving thousands of ships stranded and drifting, a small salvage vessel arrives at a spaceship graveyard. But the crew soon discover that not everything on this Drift is dead, and as the objective changes from salvage to survival, it emerges that one crew member has a secret agenda…",2.587,08-12-2014,100
the-drifter,Documentary Drama,The Drifter,en,A surfer is trying to identify the rhythm of his soul in the surrounding world. He uses travel as a tool which allows him to discover himself.,1.235,01-06-2009,60
the-drifting-red-balloon,"Not Available
",The Drifting Red Balloon,en,"The romance film follows the story of two young couples from different social backgrounds as they grow up, head to college and eventually try to find their way in the world in their chosen careers.",0.6,19-01-2018,90
the-driver-2015,"Not Available
",The Driver,en,"THE DRIVER is a film noir, contemplating the darker side of chasing the American dream.",0.74,03-06-2015,18
the-driver-2019,"Not Available
",The Driver,en,"In a zombie apocalypse, one man desperately tries to keep his family alive.",7.525,25-11-2019,97
the-drop-2014,Drama Crime,The Drop,en,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",26.275,12-09-2014,106
the-drop-box,"Not Available
",The Drop Box,en,"One winter, a pastor finds an abandoned infant on his church steps, and builds 'a drop box' to rescue any future foundlings.",1.249,03-03-2015,79
the-droving,"Not Available
",The Droving,en,"A man returns from the military in search for his lost sister, who mysteriously went missing around the time of a strange traditional festival.",5.778,21-04-2020,80
the-drowning,"Not Available
",The Drowning,en,"A psychiatrist faces his past, present and future when he finds himself involved in the treatment of a young man recently released from prison for a murder committed when the boy was just 11 years old.",12.97,08-10-2016,95
the-drownsman,"Not Available
",The Drownsman,en,"After almost drowning in a lake, Madison finds herself bound to a life of fear. Unable to describe what happened to her during the moments she was underwater, she begins to develop hydrophobia: an abnormal fear of water. Crippled by her post trauma, Madison attempts to shut out the world but her fear intensifies and she is faced with the vision of a dark figure that haunts her day and night. After watching her struggle for one year with the phobia and visions, Madison's four friends attempt an unconventional intervention in which they accidentally open a floodgate to a dark place where none of them are safe. As Madison and her friends dive deeper into the dark history of this figure that haunts them, it reaches out and begins dragging them to a horrifying place that they can never come back from.",3.814,22-08-2014,88
the-drunkards-lament,"Not Available
",The Drunkard's Lament,en,"A strange, epistolary and revisionist musical adaptation of Wuthering Heights written by the consumptive brother Branwell Brontë. When Branwell - the ne'er-do-well, tubercular brother of the Brontë sisters - discovered that Emily was writing her first novel, he offered to be her editor. Once he realized that he was the model for the alcoholic Hindley Earnshaw character, he reimagined the story as a musical memoir of his own life with Hindley as the hero. Reconstructed from Branwell's letters to his friend Francis Leyland along with notes, sheet music and damaged film fragments - this 1898 film originally premiered on the 50th anniversary of the consumption deaths of Branwell and Emily Brontë.",0.6,12-04-2018,40
the-duchess-of-malfi,"Not Available
",The Duchess of Malfi,en,"Filmed as live stage production of Webster's Jacobean tragedy. The widowed Duchess of Malfi longs to marry her lover, the steward Antonio. But her rancorous brothers, Ferdinand and the Cardinal, are implacably opposed to the match. When their spy, Bosola, discovers that the Duchess has secretly married and carries Antonio’s child, they exact a terrible and horrific revenge.",2.709,25-05-2014,150
the-dude,"Not Available
",The Dude,en,"Meet the dude behind The Dude! Sundance Award winning director JEFF FEUERZEIG, (THE DEVIL AND DANIEL JOHNSTON, ESPN 30 for 30's THE REAL ROCKY), reveals the inspiration for the beloved central character in the Coen Brothers' cult-favorite film THE BIG LEBOWSKI. This documentary short follows Jeff Dowd to a Lebowski Fest offering a glimpse into this fascinating subculture and colorful real-life character behind the iconic mythical Dude and the secret to how he always abides...",0.6,13-05-2011,19
the-dude-in-me,"Not Available
",The Dude in Me,ko,"A movie about a teenager who falls from the roof, but finds himself in the body of a gangster.",20.066,09-01-2019,122
the-duel-2011,"Not Available
",The Duel,en,"With a fresh start, trying to escape an abusive past, Vance and his mother have just moved to a new city. Searching for a way to support his family while continuing his education he joins forces with Jules, who is looking for a highly skilled, basketball duel partner. With their impressive talent these two start cleaning the streets, winning every duel in town. Once word spreads they're invited to enter the ultra-violent, competitive duel championship. With high hopes for the win they'll do whatever it takes to walk off the court the new champions. Written by Elizabeth Obermeier, Marketing Manager",1.735,27-12-2011,105
the-duel-2016,"Not Available
",The Duel,en,A Texas Ranger investigates a series of unexplained deaths in a town called Helena.,13.843,24-06-2016,110
the-dueling-accountant,"Not Available
",The Dueling Accountant,en,"When a lonely accountant reluctantly agrees to fight a sword duel, he is thrown into a world of intrigue and romance as he faces a scheming heiress, a deadly opponent, vengeful Gypsies and secrets from the past.",0.6,03-01-2008,109
the-duke-of-burgundy,"Not Available
",The Duke of Burgundy,en,"Day in and day out, lovers Cynthia and Evelyn enact an elaborate sadomasochistic fantasy as mistress and maid. But as their ritual of domination and submission begins to turn stale, Cynthia yearns for something more conventional, while Evelyn tries to push their taboos even further.",9.805,18-10-2014,104
the-dukes,"Not Available
",The Dukes,en,"The Dukes,a Doo Wop group, were on top of the world at 17, now are struggling for survival in 2008. Their manager is desperately trying to get them work but is met with failure at every turn. Finally pushed to the extreme , they pull a heist only a fool would attempt, which leaves them even more desperate. When all seems lost, they find themselves.",2.68,23-04-2007,96
the-dukes-of-hazzard,"Not Available
",The Dukes of Hazzard,en,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",14.695,05-08-2005,104
the-dundee-project,"Not Available
",The Dundee Project,en,"Cult filmmaker Mark Borchardt (as seen in AMERICAN MOVIE) takes a trip to the UFO DAYS festival in Dundee, Wisconsin. Eccentric personalities abound as Mark poetically ruminates on why the compulsion to seek out little green men seems to converge in his home state.",0.909,23-01-2017,19
the-dungeon-masters,"Not Available
",The Dungeon Masters,en,"The Dungeon Masters explores the subculture of role-playing games, specifically Dungeons &amp; Dragons, which for over 30 years has offered gamers the chance to escape their mundane lives and participate in a world they might otherwise never experience. Popularity and power are based on creativity and imagination rather than social status or wealth, and success is based not on who you know but on what you do.",0.77,08-09-2008,87
the-dunning-man,"Not Available
",The Dunning Man,en,"Connor Ryan, out of a job and dumped by his girlfriend, returns to Atlantic City to try to rebuild his life with the last source of income that he has -- a few apartments in a low-rise condo complex that sits in the shadows of AC's newest and most expensive casino. Unfortunately, Connor's tenants don't want to pay him. In order to get his money, Connor has to take on a pair of Chechen animal trainers with underworld ties, a rap star who parties so hard the neighbors can't sleep, and a struggling single mother who steals his heart...",0.6,31-12-2017,91
the-duplex,"Not Available
",The Duplex,en,"A cash-strapped man and his pregnant wife buy a beautiful new home at a bargain price, only to learn that they aren't the only occupants.",0.6,04-09-2015,118
the-dust-factory,"Not Available
",The Dust Factory,en,"Ryan is a teenager who lacks the ability to speak. One day, Ryan falls off a bridge and he finds himself transported to a strange fantasy world where he encounters his Grandpa Randolph (Armin Mueller-Stahl) and a pretty girl named Melanie (Hayden Panettiere); together, Ryan and Melanie learn to help one another with their problems, and they both discover the wisdom they can gain from elders like Grandpa Randolph.",3.529,01-01-2004,99
the-dust-on-our-feet,"Not Available
",The Dust on Our Feet,en,"Born into a culture that is forced to collect trash for a living, three kids will attempt to graduate high school and attend university.",0.6,23-03-2017,50
the-dust-storm,"Not Available
",The Dust Storm,en,"On a business trip to Nashville, Brennan finds himself reunited with the ""Girl"" who had previously broken his heart. Now, for one weekend in the city's music scene, a past and present romance will be reborn and challenged.",2.688,13-12-2016,96
the-dustwalker,"Not Available
",The Dustwalker,en,"An alien spaceship crash-lands in an isolated town in the middle of the Australian desert, releasing an insidious parasite that attacks the brain of all creatures including humans, making them disorientated, unnaturally strong and violent. Sargeant Jo Sharp, readying for a return to the big city beat, wakes to find the township, her family and friends falling victim to an evil that is spreading faster than it can be contained.",4.201,09-12-2020,92
the-dutiful-dub,"Not Available
",The Dutiful Dub,en,A short film starring Harold Lloyd.,0.6,23-03-2019,
the-dvd,"Not Available
",The DVD,en,An interactive horror experience in which viewers explore the contents of a DVD and unravel a harrowing story along the way.,0.6,22-03-2019,86
the-dyatlov-pass-incident,"Not Available
",The Dyatlov Pass Incident,en,"In February of 1959, nine Russian hikers ventured into a remote area of the Ural Mountains. Two weeks later, all of them were found dead. What happened is a mystery that has baffled investigators and researchers for decades. It has become known as the Dyatlov Pass Incident.  When five ambitious American college students are issued a grant to return to the site of the original events, they gear up with the belief that they can uncover and document the truth of what happened to the supposedly experienced hikers. But what they find is more shocking than anything they could have imagined. Retracing the steps of the Russians' ill-fated journey, the students are plagued by strange and increasingly terrifying phenomena that suggest that in spite of the desolate surroundings, they are not alone. The forces at work in the Dyatlov Pass Incident have been waiting for them.",18.933,27-02-2013,100
the-e-waste-tragedy,"Not Available
",The E-waste Tragedy,es,"Every year, up to 50 million tons of electronic waste - computers, television sets, mobile phones, household appliances - are discarded in the developed world. 75% of this waste disappears from the legal recycling circuits, with much of it being dumped illegally in the Third World, where it destroys landscapes and harms lives. This film takes the viewer on a journey of investigation to Europe, China, Africa and the US and reveals a toxic global trade fuelled by greed and corruption.  - Written by Cosima Dannoritzer",1.4,20-05-2014,86
the-eagle,"Not Available
",The Eagle,en,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",13.839,08-02-2011,114
the-eagle-huntress,"Not Available
",The Eagle Huntress,en,"Follow Aisholpan, a 13-year-old girl, as she trains to become the first female in twelve generations of her Kazakh family to become an eagle hunter, and rise to the pinnacle of a tradition that has been typically been handed down from father to son for centuries.",5.17,02-11-2016,87
the-earth-belongs-to-no-one,"Not Available
",The Earth Belongs to No One,en,"On her way back home from school, 14-year-old Sky is followed by a gang, the rest is a blur. Her big sister Jessy-May, a tough isolated 16-year-old must now protect her family the only way she knows how.",0.6,09-09-2015,21
the-earth-did-not-speak,"Not Available
",The Earth Did Not Speak,es,"In Guatemala in the early 1980s, nearly 200,000 indigenous people were murdered in a series of massacres, the Mayan genocide, under the military rule of infamous general Efraín Ríos Montt. The Earth Did Not Speak gives voice to those who survived the 1982 massacre of 177 Maya Achi in the town of Rio Negro. When the community decided to resist forced relocation for the construction of the Chixoy Dam, the military retaliated. This silent and observational film tells the stories of the children who hid in the mountains and watched as their mothers were abused and murdered, then witnessed the flooding of their ancestral homeland. An exquisite mix of natural sound and visuals is interrupted by the voices of Rio Negro’s survivors. The film flows quietly, revealing the devastating emotional and environmental impact of the massacre and the way the Maya Achi are coping with trauma by remembering and rebuilding their town on the banks overlooking the dam.",0.6,07-04-2017,30
the-east,"Not Available
",The East,en,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,14.611,31-05-2013,116
the-easybeats-to-ac-dc-the-sound-of-aussie-rock,"Not Available
",The Easybeats to AC/DC: The Sound of Aussie Rock,en,"BBC film about the sound of Australian rock and the emergence of one of the world's greatest rock bands - AC/DC, or Acca Dacca as they are known in Australia, and the legendary music company, Albert Music (Alberts) that helped launched them on to the global rock scene.",0.6,13-02-2016,59
the-eavesdropper,"Not Available
",The Eavesdropper,en,"Fifteen deaf patients took part in an experimental clinical trail aimed at hearing restoration. Within days, fourteen of the fifteen participants in the trial become violently psychotic, ultimately taking their lives to stop violent side effects brought on by the treatment. This is the story of the sole survivor of the experiment, Patient #14 - Liza Raines, who participation in the experiment gave her super-normal hearing abilities - particularly, the ability to hear the frequency emitted by the brain when it thinks. When her life is suddenly thrown into jeopardy, Liza is forced to use her ability against those set on covering up the fact that she even existed",3.39,01-01-2004,97
the-echo-2004,"Not Available
",The Echo,en,"After moving into his new digs a ratty apartment in a decrepit building Marvin senses that something is amiss. Every night, domestic violence occurs at the home of his neighbors: an alcoholic cop, his wife, Anna, and their daughter, Lara. When bloody apparitions of Anna and Lara flash before Marvin's eyes, he begins to question his sanity in this atmospheric horror film.",0.765,25-12-2004,102
the-edge-of-seventeen,"Not Available
",The Edge of Seventeen,en,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",29.89,18-11-2016,105
the-editor,"Not Available
",The Editor,en,A one-time (and now one-handed) master film editor toiling in the cinematic sweatshops of 1970s Italy becomes the prime suspect in a series of brutal murders.,5.599,11-09-2014,95
the-education-of-shelby-knox,"Not Available
",The Education Of Shelby Knox,en,"A 15-year-old girl's transformation from conservative Southern Baptist to liberal Christian and ardent feminist parallels her fight for sex education and gay rights in Lubbock, Texas.",3.632,21-06-2005,76
the-eichmann-show,"Not Available
",The Eichmann Show,en,"The behind-the-scenes true life story of a groundbreaking producer, Milton Fruchtman, and blacklisted TV director Leo Hurwitz who, overcoming enormous obstacles, set out to capture the testimony of one of the war's most notorious Nazis, Adolf Eichmann, who is accused of executing the 'final solution' and organising the murder of 6 million Jews. This is the extraordinary story of how the trial came to be televised and the team that made it happen.",6.575,20-01-2015,90
the-einstein-theory-of-relativity,"Not Available
",The Einstein Theory of Relativity,en,"""The Einstein Theory of Relativity"" is the short version (587 m) of the lost American long version (1219 m) of Hanns Walter Kornblum's original German feature ""Die Grundlagen der Einsteinschen Relativitäts-Theorie"" from 1922 that is also lost.",0.621,08-02-2023,29
the-elder-son,"Not Available
",The Elder Son,en,"A thief on the run convinces a single father that he is his long-lost son. Complications ensue when he falls in love with his newfound ""sister"".",4.111,01-01-2006,84
the-electric-piper,"Not Available
",The Electric Piper,en,"Based on the classic tale of the Pied Piper, this Rock-Opera themed cartoon tells the tale of the 1960s small suburban town of Hamlin, which has been infested with rats. Sly, a Jimi-Hendrix styled guitarist, is hired to take care of the rats with his musical abilities, and is promised a Harley Davidson from the mayor as payment. When he gets cheated out of his payment, he then uses his music to lead the kids to a mountain.",2.348,02-02-2003,68
the-elizabeth-smart-story,"Not Available
",The Elizabeth Smart Story,en,"Based on the true story of the kidnapping of teenager Elizabeth Smart,in June 2002, by two people, in Salt Lake City, Utah, USA.",3.477,09-11-2003,120
the-emoji-movie,"Not Available
",The Emoji Movie,en,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",36.776,23-07-2017,86
the-emperors-new-clothes-2015,Documentary,The Emperor's New Clothes,en,"An uproarious critique of the world financial crisis. Building on actor, comedian, and provocateur Russell Brand’s emergence as an activist following his 2014 book Revolution, where he railed against “corporate tyranny, ecological irresponsibility, and economic inequality"".",2.373,24-04-2015,107
the-empowerment-project-ordinary-women-doing-extraordinary-things,"Not Available
",The Empowerment Project: Ordinary Women Doing Extraordinary Things,en,"The Empowerment Project: Ordinary Women Doing Extraordinary Things is the incredible journey of 5 female filmmakers driving across America to encourage, empower, and inspire the next generation of strong women to go after their career ambitions. Driving over 7,000 miles from Los Angeles to New York over the course of 30 days, the documentary spotlights 17 positive and powerful women leaders across a variety of lifestyles and industries. Along the way, these filmmakers relay the candid insight on how these women define their success, what it takes to be a woman in their position, and valuable advice on how to improve the female role in the workplace. In celebration of the all-female focus in front of and behind the camera, the filmmakers turned the cameras on themselves, capturing their transformational journey. Created for women by women, they challenge the audience to ask themselves, ""What would you do if you weren't afraid to fail?""",0.6,17-01-2017,99
the-empty-classroom,"Not Available
",The Empty Classroom,es,Eleven award winning directors explore why nearly one out of every two students in Latin America never graduates high school.,1.4,31-12-2015,111
the-enchanted-cottage-2016,"Not Available
",The Enchanted Cottage,en,"The Enchanted Cottage is a romantic retelling of Sir Arthur Wing Pinero's classic play. When socialite Oliver Bradshaw is disfigured by war wounds, he hides from his father, Golden Globe Nominee Richard Hatch, to convalesce in seclusion at a Cottage he rented for his originally planned honeymoon. Laura Pennington, a shy plain nurse is hired on to care for Oliver. The two begin developing feelings for each other and ultimately fall in love. After they marry, they discover the enchantment of the cottage has the power to transform.",1.27,01-04-2016,87
the-encounter,"Not Available
",The Encounter,en,"When five strangers with nothing in common come together at a remote roadside eatery, they place their orders with the diner's omniscient owner, who seems to know everything about them ... and is eerily reminiscent of Jesus Christ.",3.317,03-05-2010,85
the-encounter-2-paradise-lost,"Not Available
",The Encounter 2: Paradise Lost,en,"Seven years after the world's most devastating tsunami in Thailand six strangers find themselves trapped in a beach side resort on the brink of an oncoming hurricane. Each of their hearts are broken and silently cry out on the most desperate night of their lives. As the storm rages on and the six strangers fall deeper into the heart of darkness another guest arrives at the hotel. He says he is Jesus Christ, and he knows what each of them suffers from. Knowing their dire need, he came to bring them all a message of hope and rescue them from the darkest corners of their own hearts.",3.213,18-09-2012,100
the-end-2004,"Not Available
",The End,en,A documentary examining the end of live for five hospice patients and their families.,0.875,11-03-2004,84
the-end-2011,"Not Available
",The End,en,"In this supernatural love story, 17-year-old Brendon McKellar is instantly shown the end of his relationship with any new person he meets-- whether he wants to see it or not. Unable to change the fates that his strange ability reveals, Brendon's only options are to either succumb to the will of the universe and face inevitable heartbreak, or simply avoid each new path completely.",0.663,11-10-2011,25
the-end-2012,"Not Available
",The End,es,"A group of old friends gets together for a weekend in a mountain cabin. Years have gone by and yet nothing seems to have changed between them. But lurking behind the laughter and stories is a murky episode from the past that continues to haunt them. A strange, sudden incident alters their plans, leaving them stranded and with no line of communication to the outside world. On their way for help, the group starts to disintegrate, just as a new natural order is unveiled before their astonished eyes.",6.263,23-11-2012,95
the-end-of-april,"Not Available
",The End of April,ko,"Hyunjin, a test taker, moves into an old apartment. There are strange sounds from next door where a strange boy named Hyunggu lives. One day, Hyunggu and his mother are cruelly murdered.",1.07,14-09-2017,120
the-end-of-fear,"Not Available
",The End of Fear,en,"Who is still afraid of red, yellow and blue? It is one of the most important abstract paintings of the twentieth century and has evoked more than just this provoking question. Fifty years after the event around the painting ""Who's Afraid of Red, Yellow and Blue III"" by Barnett Newman the question is asked: what is art?",0.6,26-01-2018,70
the-end-of-love,"Not Available
",The End of Love,en,"Mark is a struggling actor stuck between the life he once knew and the one waiting for him. When the mother of his two-year-old son suddenly passes away, Mark is forced to confront his shortcomings. Their fates, now intertwined, hang in the balance as Mark grapples with his ability to grow up. When he meets Lydia, a young mother, he is no longer able to live in the comfort of denial.",3.081,01-03-2013,89
the-end-of-meat,"Not Available
",The End of Meat,en,"Although evidence of meat consumption's negative impact on the planet and on human health continue stacking up as animal welfare is on the decline, humanity's love affair with hamburgers, steaks, nuggets and chops just doesn't end.  In The End of Meat, filmmaker Marc Pierschel embarks on a journey to discover what effect a post-meat world would have on the environment, the animals and ourselves. He meets Esther the Wonder Pig, who became an internet phenomenon; talks to pioneers leading the vegan movement in Germany; visits the first fully vegetarian city in India; witnesses rescued farm animals enjoying their newly found freedom; observes the future food innovators making meat and dairy without the animals, even harvesting ""bacon"" from the ocean and much more.  The End of Meat reveals the hidden impact of meat consumption; explores the opportunities and benefits of a shift to a more compassionate diet; and raises critical questions about the future role of animals in our society.",1.004,14-09-2017,94
