movie_id,rating_val,user_id
catfight,6,holliehorror
catfight,7,juggernaut323
catfight,4,bratpitt
catfight,6,andredenervaux
catfight,5,allisoncm
catfight,5,davidfinchher
catfight,7,drivefiction19
catfight,7,theblogosfear
catfight,8,milez
catfight,5,cevangelista413
catfight,7,kano
catfight,6,blackphillips
catfight,8,colinandrews
catfight,4,gonegirls
catfight,6,madihatesfilm
catfight,4,auteur
catfight,6,finnpoe
catfight,8,waldo
catfight,7,balanders
catfight,7,taz
catfight,6,mook
catfight,5,naewatches
catfight,2,theccritic
catfight,6,daveyjenkins
catfight,7,amyja89
catfight,6,themediadiorama
catfight,6,filmslikedreams
catfight,8,filmfreek25
catfight,8,liamviii
catfight,3,lohmi
catfight,9,caleb_yells
catfight,3,ghostdinosaur
catfight,4,patrickripoll
catfight,4,kurdt
catfight,2,theresebelivets
catfight,6,morgendorffer
catfight,4,ginnyweasley
catfight,7,zombaid
catfight,8,kevin_matthews
catfight,6,brandonh
catfight,7,bilboballin
catfight,1,ezracubero
catfight,8,ji_doctor
catfight,5,yckmd_
catfight,8,cosmobrown
catfight,6,baronronan
catfight,6,comedyhipster
catfight,2,mrjago
catfight,8,invincibleasia
catfight,6,fakerobhunter
catfish,7,cantinaband
catfish,7,bratpitt
catfish,6,kaylafavia
catfish,6,davidfinchher
catfish,8,alovelynite
catfish,6,lastcooldude
catfish,4,catelyn
catfish,8,jvince
catfish,3,willas
catfish,3,peterstanley
catfish,4,silentjoe13
catfish,6,impressionblend
catfish,8,shanderson88
catfish,7,pinheadlarry145
catfish,6,stautis
catfish,8,flaska11
catfish,6,gonegirls
catfish,7,tectactoe
catfish,6,lifewithnopants
catfish,7,tuoto
catfish,7,perksofbeingnat
catfish,6,bbeksinski
catfish,8,nickmcc2
catfish,8,rodstar
catfish,7,thelastsith
catfish,6,symonymm
catfish,7,bethanellen
catfish,7,lesaladino
catfish,7,tripeazy96
catfish,8,mook
catfish,8,anhonestmess
catfish,6,axelhagne
catfish,7,voicelikehoney
catfish,6,kiko
catfish,8,jbutts15
catfish,6,chicofireman
catfish,8,marcissus
catfish,4,ricomcpato
catfish,2,champ83
catfish,8,clowchan
catfish,6,colinfirths
catfish,8,themediadiorama
catfish,7,etienneone
catfish,7,romankirby
catfish,8,cinemaniax
catfish,4,voidember
catfish,3,reesepd
catfish,5,grabmymask
catfish,5,musicbymilo
catfish,7,keithlaf
catfish,10,thisisalexei
catfish,7,morgendorffer
catfish,7,lgarcia
catfish,8,teamedward
catfish,5,badsmile
catfish,4,immortan_scott
catfish,7,michellenia
catfish,6,gabbwoo
catfish,7,ghostsmut
catfish,7,markella
catfish,2,fluffymoon
catfish,8,kamilleroboter
catfish,9,clairacurtis
catfish,5,shutupmikeginn
catfish,8,insessionfilm
catfish,7,jackdoran
catfish,6,thefincherking
catfish,7,obligatory
cathnafola-a-paranormal-investigation,1,rickd
catholics-vs-convicts,6,v9733xa
catnip-nation,7,dustin_b
cats-dogs-the-revenge-of-kitty-galore,1,jay
cats-dogs-the-revenge-of-kitty-galore,1,sharktale
cats-dogs-the-revenge-of-kitty-galore,2,uncutgems
cats-dogs-the-revenge-of-kitty-galore,2,arkhamoutlaw10
cats-dogs-the-revenge-of-kitty-galore,1,juliendonkeyboi
cats-dogs-the-revenge-of-kitty-galore,1,mskiesha
cats-dogs-the-revenge-of-kitty-galore,2,eely
cats-dogs-the-revenge-of-kitty-galore,1,colinandrews
cats-dogs-the-revenge-of-kitty-galore,2,hauteprincesses
cats-dogs-the-revenge-of-kitty-galore,2,haydenwelch
cats-dogs-the-revenge-of-kitty-galore,2,wizardchurch
cats-dogs-the-revenge-of-kitty-galore,2,theslayerbuffy
cats-dogs-the-revenge-of-kitty-galore,2,mcp_daskino
cats-dogs-the-revenge-of-kitty-galore,5,yeetismurder
cats-dogs-the-revenge-of-kitty-galore,2,sjnoland
cats-dogs-the-revenge-of-kitty-galore,1,spiderpig
cats-dogs-the-revenge-of-kitty-galore,2,halliejhalliday
cats-dogs-the-revenge-of-kitty-galore,2,amateurdoubles
cats-dogs-the-revenge-of-kitty-galore,1,jmfilms123
cats-dogs-the-revenge-of-kitty-galore,1,riley_danson
cats-dogs-the-revenge-of-kitty-galore,2,gc11
cats-dogs-the-revenge-of-kitty-galore,1,crduffy97
cats-dont-come-when-you-call,6,mrjago
catwalk-tales-from-the-catshow-circuit,7,holliehorror
catwalk-tales-from-the-catshow-circuit,5,juggernaut323
catwalk-tales-from-the-catshow-circuit,10,nycsubwayrat
catwalk-tales-from-the-catshow-circuit,5,michaelhaneke
catwalk-tales-from-the-catshow-circuit,6,ucrazyutaraptor
catwalk-tales-from-the-catshow-circuit,6,jurassicstark
catwalk-tales-from-the-catshow-circuit,5,londono
catwalk-tales-from-the-catshow-circuit,5,gonegirls
catwalk-tales-from-the-catshow-circuit,7,mortom
catwalk-tales-from-the-catshow-circuit,7,milkbbi
catwalk-tales-from-the-catshow-circuit,10,filmsbi
catwalk-tales-from-the-catshow-circuit,8,nancilwt
catwalk-tales-from-the-catshow-circuit,10,kaliofthedolls
catwalk-tales-from-the-catshow-circuit,6,jbouie
catwalk-tales-from-the-catshow-circuit,5,christianalec94
catwalk-tales-from-the-catshow-circuit,6,jhillman
catwalk-tales-from-the-catshow-circuit,6,frankenlotter
caucus,7,jay_c
caught-2017,5,juggernaut323
caught-2017,4,nevermore1985
caught-2017,5,letmeexplain
caught-2017,6,cogerson
caught-2017,5,fakerobhunter
caveat-2020,6,maxthemoviegirl
cavedigger,8,jrwhite
cavedigger,9,lise
cavedigger,7,shawn_stubbs
cavedigger,7,kenru
cavedigger,8,obligatory
cbgb,2,davidehrlich
cbgb,1,iaiaiand
cbgb,6,jack
cbgb,2,austin
cbgb,5,jason_alley
cbgb,6,nuno09
cbgb,4,marcissus
cbgb,6,kynky
cbgb,2,mikeyb98
cbgb,7,bubbleboy
cbgb,3,fookthis
cbgb,3,monocle
cbgb,6,morgendorffer
cbgb,4,baronronan
cbgb,2,bittercherry
cedric-the-entertainer-live-from-the-ville,5,settingsun
celibacy,6,allisoncm
cell-211,8,cinemaclown
cell-211,8,milez
cell-211,6,kano
cell-211,9,mook
cell-211,8,kiko
cell-211,9,tarantinole
cell-211,8,salinui
cell-211,7,itsnacool
cell-211,6,badsmile
cell-211,7,notnatportman
cell-211,6,ghostsmut
cell-211,8,rti03
cell-phone-investigator-7-pilot,7,elnapalmo
cello,7,nevermore1985
cello,9,tonyterror
cello,4,michaelhaneke
cello,6,hotdonkeybear
cello,3,danboyle86
cello,6,cosmobrown
celluloid-horror,6,colonelmortimer
celluloid-horror,6,hentaicop
celluloid-man,8,vadekawa
celso-pina-el-rebelde-del-acordeon,7,olevar
celtic-woman-a-christmas-celebration,6,rsolsjo
celtics-lakers-best-of-enemies,8,calum_marsh
celtics-lakers-best-of-enemies,8,thefincherking
cemetery-gates,7,tonyterror
cemetery-gates,6,champ83
cemetery-gates,6,rickd
cemetery-junction,5,andredenervaux
cemetery-junction,8,ddarko42
cemetery-junction,8,man_out_of_time
cemetery-junction,7,rodstar
cemetery-junction,7,kynky
cemetery-junction,5,ajblack
cemetery-junction,3,romankirby
cemetery-junction,8,markmooney
cemetery-junction,5,themyrka
cemetery-junction,5,darrenfx
cemetery-junction,6,maxthemoviegirl
cemetery-junction,8,charliemorris
cemetery-tales-a-tale-of-two-sisters,4,mortom
censored-voices,8,gdw
censored-voices,7,daveyjenkins
center-stage-turn-it-up,7,voicelikehoney
center-stage-turn-it-up,6,maskull
central-park-2017,4,filipe_furtado
central-park-2017,4,mirishikiari
central-park-2017,8,axxstin
centre-of-the-cyclone,5,msicism
centurion,7,chavrosbaby
centurion,5,willhollis
centurion,4,mariamicia13
centurion,7,grooveman
centurion,7,ultimateparker
centurion,4,sonnywortzik
centurion,6,followtheblind
centurion,5,thejacko
centurion,5,rsolsjo
centurion,6,thelastsith
centurion,7,symonymm
centurion,7,taz
centurion,6,faretheewell
centurion,10,kiko
centurion,6,naewatches
centurion,6,mcp_daskino
centurion,4,ajblack
centurion,3,harlequinade
centurion,6,maskull
centurion,7,rexrobben
centurion,8,markmooney
centurion,4,mikeyb98
centurion,6,fookthis
centurion,8,liveandrew
centurion,9,brakywaki
centurion,10,rickd
centurion,4,slig001
centurion,6,zombaid
centurion,6,xarnis
centurion,7,filmusicinemike
centurion,4,hotelearle
centurion,3,charliemorris
cerro-rico-the-silver-mountain,6,liveandrew
cerro-rico-the-silver-mountain,5,danboyle86
cesar-chavez,6,arkhamoutlaw10
cesar-chavez,4,nathanrabin
cesar-chavez,6,alexroy656
cesars-last-fast,6,kenru
cest-si-bon,6,mikestuhlman
cest-si-bon,6,buttnugget
chadwick-boseman-a-tribute-for-a-king,9,zaragwen
chain,10,lebrown
chain,10,dselwyns
chain,8,stautis
chain,10,tuoto
chain,8,anhonestmess
chain,9,bennash
chain,10,yeetismurder
chain,10,kurdt
chain,4,comrade_yui
chain,10,kamilleroboter
chalet-girl,4,ianamurray
chalet-girl,7,suspirliam
chalet-girl,8,davidfinchher
chalet-girl,4,ddarko42
chalet-girl,4,yazzjames
chalet-girl,6,phrynefisher
chalet-girl,1,bethanywilson
chalet-girl,4,niceguys
chalet-girl,5,mariamicia13
chalet-girl,5,sophiaplanos
chalet-girl,4,adashelby
chalet-girl,5,mskiesha
chalet-girl,2,eely
chalet-girl,8,jacksonmaines
chalet-girl,6,sonnywortzik
chalet-girl,6,mook
chalet-girl,5,daveyjenkins
chalet-girl,4,isajjar
chalet-girl,5,kirstypotter
chalet-girl,8,teamedward
chalet-girl,4,jennaipcar
chalet-girl,5,zaragwen
chalet-girl,5,charliemorris
chalk,6,auteur
chalk,7,cogerson
chalk-chocolate,8,liveandrew
chameleon-2019,6,themediadiorama
champion-2017,4,alexroy656
champion-2018,7,taz
champion-2018,8,ihavebadtaste
champion-2018,7,invincibleasia
champions-2018,6,waldo
champions-2018,7,kiko
champions-2018,7,olevar
champions-2018,9,gubarenko
champions-2018,5,ziggystorstrand
chance-at-romance,4,voicelikehoney
chang-oks-letter,7,filipe_furtado
chang-oks-letter,7,theendofcinema
chang-oks-letter,8,peterstanley
chang-oks-letter,8,peepinstead
chang-oks-letter,7,mrjago
chang-oks-letter,7,invincibleasia
changeling,5,deathproof
changeling,8,dirkh
changeling,3,fuchsiadyke
changeling,5,childrenofmen
changeling,7,cinemaclown
changeling,6,kaylafavia
changeling,5,sharktale
changeling,9,hammerbros94
changeling,8,lastcooldude
changeling,8,neilbahadur
changeling,4,oliviawildehawt
changeling,6,niceguys
changeling,8,lucyskeet
changeling,6,mariamicia13
changeling,6,juliendonkeyboi
changeling,10,brendanmichaels
changeling,6,cinebro
changeling,5,colintroy
changeling,7,lise
changeling,5,worsethan
changeling,6,ryangosling
changeling,8,cathyk
changeling,6,austin
changeling,8,tuoto
changeling,8,perksofbeingnat
changeling,7,kingofgondor
changeling,5,ashmatxx
changeling,8,bbeksinski
changeling,7,nickmcc2
changeling,9,rodstar
changeling,9,vadekawa
changeling,8,waldo
changeling,8,buttcrack313
changeling,8,balanders
changeling,5,symonymm
changeling,8,lesaladino
changeling,7,marna
changeling,8,moviefan999
changeling,7,jc13
changeling,7,sprizzle
changeling,8,trey_northcutt
changeling,8,zyopy
changeling,8,mcp_daskino
changeling,7,amyja89
changeling,5,dragonknight
changeling,8,ajblack
changeling,7,gainsbourg
changeling,8,harlequinade
changeling,7,etienneone
changeling,10,waltz3
changeling,8,lohmi
changeling,1,aleph_null
changeling,8,oneepiexe
changeling,8,musicbymilo
changeling,8,thecomedian
changeling,6,monocle
changeling,7,keithlaf
changeling,8,hayal12
changeling,2,benmatthewempey
changeling,9,amateurdoubles
changeling,8,shawn_stubbs
changeling,6,comrade_yui
changeling,7,jacdeswilliams
changeling,6,lordbaelish643
changeling,6,buttnugget
changeling,6,alan1
changeling,6,kevincormier
changeling,8,tburnham
changeling,8,scalytugboat
changeling,7,lifeasfiction
changeling,7,ezracubero
changeling,6,xarnis
changeling,6,reysdimple
changeling,9,filmusicinemike
changeling,7,steele98
changeling,8,izzio
changeling,5,shutupmikeginn
changeling,7,rti03
changeling,9,feuilladist
chants-and-dances-for-hand,9,elihayes
chaos-2005,2,arkhamoutlaw10
chaos-2005,3,jacobknight
chaos-2005,4,jlalibs
chaos-2005,4,estebueno
chaos-2005,6,clowchan
chaos-2005,6,liveandrew
chaos-2005,1,comrade_yui
chaos-2005,4,thefincherking
chaos-2005-4,6,maskull
chaos-2005-4,6,jewbo23
chaotic-ana,4,matt_thomas10
chaotic-ana,2,gdw
chaotic-ana,4,kevin_matthews
chaplin-today-the-kid,6,feedingbrett
char-man,5,buttcrack313
char-man,2,herb_gallow
char-man,6,dustin_b
charismata,7,mortom
charismata,5,dustin_b
charles-bradley-soul-of-america,6,dillamonster
charles-bradley-soul-of-america,8,olevar
charles-bradley-soul-of-america,7,baronronan
charlie-2013,7,holliehorror
charlie-2013,7,ji_doctor
charlie-bartlett,4,thejoshl
charlie-bartlett,7,ianamurray
charlie-bartlett,8,childrenofmen
charlie-bartlett,3,kun
charlie-bartlett,6,andredenervaux
charlie-bartlett,6,allisoncm
charlie-bartlett,6,davidfinchher
charlie-bartlett,6,alovelynite
charlie-bartlett,8,siegel
charlie-bartlett,5,ddarko42
charlie-bartlett,5,yazzjames
charlie-bartlett,9,chavrosbaby
charlie-bartlett,6,franhoepfner
charlie-bartlett,5,niceguys
charlie-bartlett,4,subsahaaron
charlie-bartlett,6,mariamicia13
charlie-bartlett,7,silentjoe13
charlie-bartlett,8,eely
charlie-bartlett,7,jacksonmaines
charlie-bartlett,6,taylorfilmguy
charlie-bartlett,8,sonnywortzik
charlie-bartlett,6,lise
charlie-bartlett,6,ryangosling
charlie-bartlett,7,leschroeck
charlie-bartlett,6,pinheadlarry145
charlie-bartlett,7,aboutlalalala
