movie_id,rating_val,user_id
girlfriends-day,5,worsethan
girlfriends-day,2,lifewithnopants
girlfriends-day,6,moviemaestro
girlfriends-day,7,mortom
girlfriends-day,5,dancedancedance
girlfriends-day,8,nathanrabin
girlfriends-day,6,hooded_justice
girlfriends-day,2,zyopy
girlfriends-day,6,kynky
girlfriends-day,4,scrumblebunny
girlfriends-day,4,keithlaf
girlfriends-day,4,zombaid
girlfriends-day,5,bilboballin
girlfriends-day,5,jewbo23
girlfriends-day,4,iamthatroby
girlfriends-day,7,cosmobrown
girlfriends-day,7,justbrianna
girlfriends-day,4,mrjago
girlfriends-day,5,fakerobhunter
girlhood,9,filmslikedreams
girlhood,7,cinefeelya
girls-blood-2014,6,thatsantiagoguy
girls-blood-2014,2,taz
girls-blood-2014,4,invincibleasia
girls-dance-with-the-dead,3,yijian
girls-guns-and-blood,2,stevenmillan
girls-kissing,3,fuchsiadyke
girls-of-paadhai,6,krautsalat
girls-panzer-the-movie,10,yijian
giuseppe-makes-a-movie,10,scumbalina
giuseppe-makes-a-movie,4,cherprayers
giuseppe-makes-a-movie,9,champ83
giuseppe-makes-a-movie,9,brakywaki
giuseppe-makes-a-movie,8,jay_c
giuseppe-makes-a-movie,8,jewbo23
give-2018,6,vrizov
gladiatress,3,man_out_of_time
gladiatress,6,matt_thomas10
glass-2015,4,hentaicop
glass-cabin,4,stevenmillan
glass-chin,7,salinui
glass-chin,7,blainlamotta
glass-chin,7,thesherminator
glass-the-perfect-american,6,ridleysthot
glastonbury,8,ddarko42
gleason-2016,7,davidehrlich
gleason-2016,6,arkhamoutlaw10
gleason-2016,8,jack
gleason-2016,9,briantt
gleason-2016,9,shanderson88
gleason-2016,9,kevinyang
gleason-2016,8,matt_thomas10
gleason-2016,8,moviemaestro
gleason-2016,9,thejoelynch
gleason-2016,5,aaronh
gleason-2016,8,nickyd
gleason-2016,6,v9733xa
gleason-2016,9,theccritic
gleason-2016,6,chicofireman
gleason-2016,8,ultamatefanboy1
gleason-2016,7,mikestuhlman
gleason-2016,9,paradoxdl
gleason-2016,6,benmatthewempey
gleason-2016,7,brandonh
gleason-2016,10,bilboballin
gleason-2016,8,cjprobst83
gleason-2016,9,scottrenshaw
gleason-2016,10,steele98
gleason-2016,7,rti03
gleason-2016,9,insessionfilm
gleason-2016,9,kenru
glenn-wool-no-lands-man,9,senswinthecup
global-metal,7,rodstar
global-metal,8,jason_alley
global-metal,7,alexroy656
global-metal,7,notnatportman
gloria-2013,5,cinemaclown
gloria-2013,8,punchdrunklizzy
gloria-2013,7,amandaayoung
gloria-2013,8,jaimerebanal
gloria-2013,4,feedingbrett
gloria-2013,7,tasharobinson
gloria-2013,7,milez
gloria-2013,6,kano
gloria-2013,6,blackphillips
gloria-2013,7,letmeexplain
gloria-2013,6,smogo
gloria-2013,7,perksofbeingnat
gloria-2013,7,mortom
gloria-2013,7,rodstar
gloria-2013,6,deckk
gloria-2013,6,rotch
gloria-2013,7,krodgers101
gloria-2013,8,hooded_justice
gloria-2013,8,dillamonster
gloria-2013,6,chicofireman
gloria-2013,6,marcissus
gloria-2013,4,hentaicop
gloria-2013,4,ghostdinosaur
gloria-2013,6,theresebelivets
gloria-2013,4,morgendorffer
gloria-2013,8,benmatthewempey
gloria-2013,8,j_overstreet
gloria-2013,7,immortan_scott
gloria-2013,6,notnatportman
gloria-2013,7,lifeasfiction
gloria-2013,8,olevar
gloria-2013,8,scottrenshaw
gloria-2013,8,kamilleroboter
gloria-2013,5,ingmar
gloria-2013,8,nowhere1997
gloria-2013,5,rti03
gloria-2013,5,hotelearle
gloria-2013,6,vrizov
gloria-2013,8,kenru
gloria-2013,7,obligatory
glory-to-the-filmmaker,4,will_sloan
glory-to-the-filmmaker,7,mikestuhlman
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,colonelmortimer
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,superpulse
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,todd_gaines
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,lastcooldude
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,campbart
glow-the-story-of-the-gorgeous-ladies-of-wrestling,4,theendofcinema
glow-the-story-of-the-gorgeous-ladies-of-wrestling,7,silentjoe13
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,ultimateparker
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,jurassicstark
glow-the-story-of-the-gorgeous-ladies-of-wrestling,4,gonegirls
glow-the-story-of-the-gorgeous-ladies-of-wrestling,7,thejoelynch
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,therealmattc
glow-the-story-of-the-gorgeous-ladies-of-wrestling,8,mortom
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,jason_alley
glow-the-story-of-the-gorgeous-ladies-of-wrestling,7,dillamonster
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,cduffy
glow-the-story-of-the-gorgeous-ladies-of-wrestling,6,elnapalmo
